id,observed_on,quality_grade,place_guess,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name
85219022,2021-06-30,needs_id,"Van Cortlandt Park, New York, NY, US",40.89104819,-73.89364548,Condylostylus comatus,Condylostylus comatus,,Insecta
85219564,2021-06-30,needs_id,"Van Cortlandt Park, New York, NY, US",40.89105124,-73.89363799,Atomosia puella,Atomosia puella,Common Micropanther,Insecta
85220114,2021-06-30,needs_id,"Van Cortlandt Park, New York, NY, US",40.89105029,-73.8936067,,Oestroidea,"Bot Flies, Blow Flies, and Allies",Insecta
85220261,2021-06-30,needs_id,"Van Cortlandt Park, New York, NY, US",40.89105264,-73.89358806,,Homoneura,,Insecta
85220773,2021-06-30,needs_id,"Van Cortlandt Park, New York, NY, US",40.89104919,-73.89356431,,Homoneura,,Insecta
85221843,2021-06-30,needs_id,"Van Cortlandt Park, New York, NY, US",40.89106016,-73.89369079,Atomosia puella,Atomosia puella,Common Micropanther,Insecta
85221931,2021-06-30,needs_id,"Van Cortlandt Park, New York, NY, US",40.89104908,-73.89363246,Atomosia puella,Atomosia puella,Common Micropanther,Insecta
85223774,2021-06-30,needs_id,"Van Cortlandt Park, New York, NY, US",40.89106167,-73.89373833,,Lauxaniidae,Lauxaniid Flies,Insecta
85223980,2021-06-30,needs_id,"Van Cortlandt Park, New York, NY, US",40.89106167,-73.89373833,,Sarcophagidae,Flesh Flies and Satellite Flies,Insecta
85291095,2021-07-01,research,"Van Cortlandt Park, New York, NY, US",40.89123667,-73.89399667,Margined Calligrapher,Toxomerus marginatus,Margined Calligrapher,Insecta
85422388,2021-07-02,needs_id,"Van Cortlandt Park Golf Course, New York, NY, US",40.89982667,-73.88617667,Atomosia,Atomosia,Micropanthers,Insecta
85423546,2021-07-02,research,"Van Cortlandt Park, New York, NY, US",40.89930333,-73.88962,Woodland Pool Mosquito,Aedes canadensis,Woodland Pool Mosquito,Insecta
85529818,2021-07-03,research,"Van Cortlandt Stadium, New York, NY, US",40.88774667,-73.89837,Margined Calligrapher,Toxomerus marginatus,Margined Calligrapher,Insecta
85531131,2021-07-03,needs_id,"Van Cortlandt Park, New York, NY, US",40.891295,-73.89469667,Sciaroidea,Sciaroidea,Fungus Gnats and Gall Midges,Insecta
85566539,2021-07-03,needs_id,"Van Cortlandt Park, New York, NY, US",40.891295,-73.89469667,Brachyceran Flies,Brachycera,Brachyceran Flies,Insecta
85568071,2021-07-03,needs_id,"Van Cortlandt Park, New York, NY, US",40.88998833,-73.89512,Brachyceran Flies,Brachycera,Brachyceran Flies,Insecta
85569341,2021-07-03,research,"Van Cortlandt Park, New York, NY, US",40.88953833,-73.89586667,Chrysopilus basilaris,Chrysopilus basilaris,,Insecta
85732898,2021-07-04,research,"Van Cortlandt Park, New York, NY, US",40.89088833,-73.89426333,Margined Calligrapher,Toxomerus marginatus,Margined Calligrapher,Insecta
85733101,2021-07-04,research,"Van Cortlandt Park, New York, NY, US",40.89085833,-73.89448667,Condylostylus patibulatus,Condylostylus patibulatus,,Insecta
85733466,2021-07-04,research,"Van Cortlandt Park, New York, NY, US",40.89083,-73.89428,Condylostylus patibulatus,Condylostylus patibulatus,,Insecta
85733609,2021-07-04,research,"Van Cortlandt Park, New York, NY, US",40.89091833,-73.89431833,Condylostylus patibulatus,Condylostylus patibulatus,,Insecta
85734122,2021-07-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89101,-73.89422667,,Sarcophagidae,Flesh Flies and Satellite Flies,Insecta
85734214,2021-07-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89094167,-73.89431,,Coenosia,Tiger Flies,Insecta
85734514,2021-07-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89083,-73.89441167,,Sarcophagidae,Flesh Flies and Satellite Flies,Insecta
85734563,2021-07-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89083,-73.89426333,Frit Flies,Chloropidae,Frit Flies,Insecta
85734582,2021-07-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89114667,-73.89441667,,Coenosia,Tiger Flies,Insecta
85734596,2021-07-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89107167,-73.894325,,Coenosia,Tiger Flies,Insecta
85734828,2021-07-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89112833,-73.894495,Acalyptrate Flies,Acalyptratae,Acalyptrate Flies,Insecta
85736117,2021-07-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89102167,-73.89353167,Flesh Flies,Sarcophagidae,Flesh Flies and Satellite Flies,Insecta
85736260,2021-07-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89102167,-73.89353,,Sarcophagidae,Flesh Flies and Satellite Flies,Insecta
85736306,2021-07-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89102167,-73.89353,,Sciaridae,Dark-winged Fungus Gnats,Insecta
85736390,2021-07-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89097,-73.893425,Typical Hover Flies,Syrphinae,Typical Hover Flies,Insecta
85736699,2021-07-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.890905,-73.89333333,,Coenosia,Tiger Flies,Insecta
85737615,2021-07-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89004667,-73.895155,Atomosia puella,Atomosia puella,Common Micropanther,Insecta
85737717,2021-07-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89004667,-73.895155,Culicine Mosquitoes,Aedes canadensis,Woodland Pool Mosquito,Insecta
85737813,2021-07-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89005333,-73.89528667,Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta
85738104,2021-07-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89005333,-73.89528667,Inland Floodwater Mosquito,Aedes vexans,Inland Floodwater Mosquito,Insecta
86027387,2021-07-06,needs_id,"Van Cortlandt Park, New York, NY, US",40.89109667,-73.89391333,Condylostylus,Condylostylus,,Insecta
86095046,2021-07-06,needs_id,"Van Cortlandt Park, New York, NY, US",40.90424,-73.89350167,,Aedini,,Insecta
86293525,2021-07-09,needs_id,"Van Cortlandt Park Golf Course, New York, NY, US",40.88913667,-73.89293667,,Sarcophaga,Common Flesh Flies,Insecta
86368544,2021-07-09,needs_id,"Van Cortlandt Park Golf Course, New York, NY, US",40.88906333,-73.89247167,,Muscoidea,Muscoid Flies,Insecta
86368617,2021-07-09,needs_id,"Van Cortlandt Park Golf Course, New York, NY, US",40.889175,-73.89267,Atomosia puella,Atomosia puella,Common Micropanther,Insecta
86369480,2021-07-09,research,"Van Cortlandt Park Golf Course, New York, NY, US",40.88945,-73.89181333,Common Picture-winged Fly,Delphinia picta,Common Picture-winged Fly,Insecta
86369742,2021-07-09,needs_id,"Van Cortlandt Park, New York, NY, US",40.890595,-73.89531667,Inland Floodwater Mosquito,Aedes vexans,Inland Floodwater Mosquito,Insecta
86369766,2021-07-09,needs_id,"Van Cortlandt Park, New York, NY, US",40.89049667,-73.89533833,Aedes,Aedes,,Insecta
86531266,2021-07-10,needs_id,"Van Cortlandt Park, New York, NY, US",40.89117404,-73.89454389,,Culicinae,Culicine Mosquitoes,Insecta
86532613,2021-07-10,needs_id,"Van Cortlandt Park, New York, NY, US",40.89117387,-73.89455948,Humpbacked Flies,Phoridae,Humpbacked Flies,Insecta
86532678,2021-07-10,needs_id,"Van Cortlandt Park, New York, NY, US",40.89113,-73.89447833,,Culicinae,Culicine Mosquitoes,Insecta
86532829,2021-07-10,research,"Van Cortlandt Park, New York, NY, US",40.89014,-73.89510333,Eastern Treehole Mosquito,Aedes triseriatus,Eastern Treehole Mosquito,Insecta
86533069,2021-07-10,needs_id,"Van Cortlandt Park, New York, NY, US",40.89013833,-73.89510333,,Psorophora,,Insecta
86533206,2021-07-10,needs_id,"Van Cortlandt Park, New York, NY, US",40.89026667,-73.89514167,Culicine Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta
86533291,2021-07-10,needs_id,"Van Cortlandt Park, New York, NY, US",40.89026667,-73.89514167,,Aedini,,Insecta
86533418,2021-07-10,needs_id,"Van Cortlandt Park, New York, NY, US",40.89026667,-73.89514167,,Aedes,,Insecta
86533497,2021-07-10,needs_id,"Van Cortlandt Park, New York, NY, US",40.89026667,-73.89514167,,Culicidae,Mosquitoes,Insecta
86534410,2021-07-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.891145,-73.89460833,Humpbacked Flies,Phoridae,Humpbacked Flies,Insecta
86675934,2021-07-11,needs_id,"Van Cortlandt Park, New York, NY, US",40.89098667,-73.894255,,Sapromyza,,Insecta
86676344,2021-07-11,needs_id,"Van Cortlandt Park, New York, NY, US",40.89113,-73.89438667,Atomosia puella,Atomosia puella,Common Micropanther,Insecta
86676773,2021-07-11,research,"Van Cortlandt Park, New York, NY, US",40.89114667,-73.89457833,Stable Fly,Stomoxys calcitrans,Stable Fly,Insecta
86677010,2021-07-11,needs_id,"Van Cortlandt Park, New York, NY, US",40.89116667,-73.89463833,Coenosiini,Coenosiini,,Insecta
86952633,2021-07-12,research,"Van Cortlandt Lake, New York, NY, US",40.88921,-73.89270833,Atomosia puella,Atomosia puella,Common Micropanther,Insecta
86952856,2021-07-12,needs_id,"Van Cortlandt Park, New York, NY, US",40.8904,-73.89530333,Diaphorini,Diaphorini,,Insecta
86952866,2021-07-12,needs_id,"Van Cortlandt Park, New York, NY, US",40.8904,-73.89530333,,Coenosia,Tiger Flies,Insecta
86952932,2021-07-12,needs_id,"Van Cortlandt Park, New York, NY, US",40.89022833,-73.895225,,Aedes,,Insecta
86952969,2021-07-12,needs_id,"Van Cortlandt Park, New York, NY, US",40.89022833,-73.895225,Muscoid Flies,Muscoidea,Muscoid Flies,Insecta
86953023,2021-07-12,needs_id,"Van Cortlandt Park, New York, NY, US",40.89022833,-73.895225,,Diptera,Flies,Insecta
86953616,2021-07-13,needs_id,"Van Cortlandt Park, New York, NY, US",40.89861667,-73.87615833,,Aedini,,Insecta
87086137,2021-07-14,needs_id,"Van Cortlandt Lake, New York, NY, US",40.88946167,-73.89212,Snail-killing Flies,Sepedon,Snail-killing Flies,Insecta
87086739,2021-07-14,needs_id,"Van Cortlandt Park Golf Course, New York, NY, US",40.88938,-73.89198333,,Sepedon,Snail-killing Flies,Insecta
87086788,2021-07-14,research,"Van Cortlandt Park Golf Course, New York, NY, US",40.889275,-73.891945,Wavy Mucksucker,Orthonevra nitida,Wavy Mucksucker,Insecta
87346426,2021-07-16,research,"Van Cortlandt Park, New York, NY, US",40.88998333,-73.89273833,Atomosia puella,Atomosia puella,Common Micropanther,Insecta
87346913,2021-07-16,needs_id,"Van Cortlandt Park Golf Course, New York, NY, US",40.889245,-73.89185333,,Sepedon,Snail-killing Flies,Insecta
87479696,2021-07-17,research,"Van Cortlandt Park, New York, NY, US",40.899495,-73.87593833,Asian Bush Mosquito,Aedes japonicus,Asian Bush Mosquito,Insecta
87677365,2021-07-18,needs_id,"Van Cortlandt Park, New York, NY, US",40.891095,-73.89455333,Horse Flies,Tabaninae,Horse Flies,Insecta
87677619,2021-07-18,needs_id,"Van Cortlandt Park, New York, NY, US",40.89438667,-73.88948,Culex,Culex,,Insecta
87878566,2021-07-19,needs_id,"Van Cortlandt Park, New York, NY, US",40.89008,-73.895035,,Psorophora ferox,White-footed Woods Mosquito,Insecta
87878629,2021-07-19,research,"Van Cortlandt Park, New York, NY, US",40.88997167,-73.89527167,White-footed Woods Mosquito,Psorophora ferox,White-footed Woods Mosquito,Insecta
87878711,2021-07-19,needs_id,"Van Cortlandt Park, New York, NY, US",40.88991167,-73.89520333,,Sarcophagidae,Flesh Flies and Satellite Flies,Insecta
87878759,2021-07-19,needs_id,"Van Cortlandt Park, New York, NY, US",40.88977833,-73.89524667,Culicine Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta
87878850,2021-07-19,research,"Van Cortlandt Park, New York, NY, US",40.88977833,-73.89524833,White-footed Woods Mosquito,Psorophora ferox,White-footed Woods Mosquito,Insecta
87878958,2021-07-19,needs_id,"Van Cortlandt Park, New York, NY, US",40.88977833,-73.89524667,,Coenosia,Tiger Flies,Insecta
88033947,2021-07-21,research,"Van Cortlandt Park, New York, NY, US",40.90670833,-73.890755,Hickory Bullet Gall Midge,Caryomyia tubicola,Hickory Bullet Gall Midge,Insecta
88101701,2021-07-21,needs_id,"Van Cortlandt Lake, New York, NY, US",40.88931667,-73.892365,White-footed Woods Mosquito,Psorophora ferox,White-footed Woods Mosquito,Insecta
88101741,2021-07-21,research,"Van Cortlandt Park, New York, NY, US",40.88970457,-73.89364565,White-footed Woods Mosquito,Psorophora ferox,White-footed Woods Mosquito,Insecta
88101790,2021-07-21,research,"Van Cortlandt Park, New York, NY, US",40.88970588,-73.89365487,White-footed Woods Mosquito,Psorophora ferox,White-footed Woods Mosquito,Insecta
88101974,2021-07-21,needs_id,"Van Cortlandt Lake, New York, NY, US",40.88931667,-73.892365,,Sepedon,Snail-killing Flies,Insecta
88102973,2021-07-21,needs_id,"Van Cortlandt Park Golf Course, New York, NY, US",40.88936167,-73.89198833,,Sarcophaga,Common Flesh Flies,Insecta
88103312,2021-07-21,needs_id,"Van Cortlandt Park Golf Course, New York, NY, US",40.889255,-73.892005,Ochthera,Ochthera,Mantid Shoreflies,Insecta
88103415,2021-07-21,needs_id,"Van Cortlandt Park Golf Course, New York, NY, US",40.889255,-73.892005,,Sepedon,Snail-killing Flies,Insecta
88103583,2021-07-21,needs_id,"Van Cortlandt Park Golf Course, New York, NY, US",40.889255,-73.892005,,Sepedon,Snail-killing Flies,Insecta
88103627,2021-07-21,needs_id,"Van Cortlandt Park Golf Course, New York, NY, US",40.88934667,-73.89205333,,Sepedon,Snail-killing Flies,Insecta
88844695,2021-07-26,needs_id,"Van Cortlandt Park, New York, NY, US",40.88996167,-73.89531667,Aedes,Aedes,,Insecta
88844852,2021-07-26,research,"Van Cortlandt Park, New York, NY, US",40.88996167,-73.89531667,Asian Tiger Mosquito,Aedes albopictus,Asian Tiger Mosquito,Insecta
88844892,2021-07-26,research,"Van Cortlandt Park, New York, NY, US",40.88996167,-73.89531667,Margined Calligrapher,Toxomerus marginatus,Margined Calligrapher,Insecta
88845284,2021-07-26,research,"Van Cortlandt Park, New York, NY, US",40.88994167,-73.89527833,White-footed Woods Mosquito,Psorophora ferox,White-footed Woods Mosquito,Insecta
88845532,2021-07-26,research,"Van Cortlandt Park, New York, NY, US",40.88994167,-73.89527833,White-footed Woods Mosquito,Psorophora ferox,White-footed Woods Mosquito,Insecta
88846415,2021-07-26,research,"Van Cortlandt Park, New York, NY, US",40.88994167,-73.89527833,White-footed Woods Mosquito,Psorophora ferox,White-footed Woods Mosquito,Insecta
88846804,2021-07-26,research,"Van Cortlandt Park, New York, NY, US",40.88994167,-73.89527833,White-footed Woods Mosquito,Psorophora ferox,White-footed Woods Mosquito,Insecta
88847086,2021-07-26,research,"Van Cortlandt Park, New York, NY, US",40.889885,-73.89537833,Asian Tiger Mosquito,Aedes albopictus,Asian Tiger Mosquito,Insecta
89025751,2021-07-28,needs_id,"Van Cortlandt Park Golf Course, New York, NY, US",40.89177,-73.88849667,,Aedes,,Insecta
89025806,2021-07-28,needs_id,"Van Cortlandt Park Golf Course, New York, NY, US",40.89250333,-73.88877167,,Lucilia sericata,Common European Greenbottle Fly,Insecta
89025865,2021-07-28,needs_id,"Van Cortlandt Park Golf Course, New York, NY, US",40.89258833,-73.88873833,Atomosia puella,Atomosia puella,Common Micropanther,Insecta
89026120,2021-07-28,needs_id,"Van Cortlandt Park Golf Course, New York, NY, US",40.89258833,-73.88873833,,Diptera,Flies,Insecta
89026163,2021-07-28,needs_id,"Van Cortlandt Park Golf Course, New York, NY, US",40.89258833,-73.88873833,,Atomosia puella,Common Micropanther,Insecta
89026208,2021-07-28,research,"Van Cortlandt Park Golf Course, New York, NY, US",40.89258833,-73.88873833,Atomosia puella,Atomosia puella,Common Micropanther,Insecta
89026662,2021-07-28,needs_id,"Van Cortlandt Park Golf Course, New York, NY, US",40.89258833,-73.88873833,crainefly,Tipulomorpha,Crane Flies,Insecta
89027454,2021-07-28,research,"Van Cortlandt Park Golf Course, New York, NY, US",40.88934667,-73.89197,Eastern Calligrapher,Toxomerus geminatus,Eastern Calligrapher,Insecta
89027972,2021-07-28,research,"Van Cortlandt Park Golf Course, New York, NY, US",40.88933833,-73.89205333,Common European Greenbottle Fly,Lucilia sericata,Common European Greenbottle Fly,Insecta
89198513,2021-07-30,research,"Van Cortlandt Park, New York, NY, US",40.90275019,-73.89611077,Black Soldier Fly,Hermetia illucens,Black Soldier Fly,Insecta
89289220,2021-07-30,needs_id,"Van Cortlandt Lake, New York, NY, US",40.889195,-73.89279167,Non-biting Midges,Chironomidae,Non-biting Midges,Insecta
89289308,2021-07-30,research,"Van Cortlandt Park, New York, NY, US",40.90802833,-73.89312833,Eastern Calligrapher,Toxomerus geminatus,Eastern Calligrapher,Insecta
89289391,2021-07-30,needs_id,"Van Cortlandt Park, New York, NY, US",40.90811333,-73.89318,Sciapodinae,Sciapodinae,,Insecta
89289757,2021-07-30,research,"Van Cortlandt Park, New York, NY, US",40.90812333,-73.89312,Eastern Calligrapher,Toxomerus geminatus,Eastern Calligrapher,Insecta
89289859,2021-07-30,needs_id,"Van Cortlandt Park, New York, NY, US",40.90814667,-73.89379167,Aedes,Aedes,,Insecta
89289922,2021-07-30,needs_id,"Van Cortlandt Park, New York, NY, US",40.90814667,-73.89379167,,Oestroidea,"Bot Flies, Blow Flies, and Allies",Insecta
89290044,2021-07-30,needs_id,"Van Cortlandt Park, New York, NY, US",40.90819167,-73.89368667,Psorophora,Psorophora,,Insecta
89290198,2021-07-30,needs_id,"Van Cortlandt Park, New York, NY, US",40.90809167,-73.89405833,Sciapodinae,Sciapodinae,,Insecta
89290319,2021-07-30,research,"Van Cortlandt Park, New York, NY, US",40.907995,-73.89415,Cordyligaster septentrionalis,Cordyligaster septentrionalis,,Insecta
89290341,2021-07-30,needs_id,"Van Cortlandt Park, New York, NY, US",40.90799333,-73.89415,Condylostylus comatus,Condylostylus comatus,,Insecta
89432411,2021-07-31,needs_id,"Van Cortlandt Park, New York, NY, US",40.89027833,-73.89512,,Psorophora,,Insecta
89432564,2021-07-31,needs_id,"Van Cortlandt Park, New York, NY, US",40.89027833,-73.89511833,,Culicidae,Mosquitoes,Insecta
89432733,2021-07-31,needs_id,"Van Cortlandt Park, New York, NY, US",40.89045333,-73.89499667,Aedes,Aedes,,Insecta
89432895,2021-07-31,needs_id,"Van Cortlandt Park, New York, NY, US",40.89027833,-73.89512,,Oestroidea,"Bot Flies, Blow Flies, and Allies",Insecta
89432988,2021-07-31,needs_id,"Van Cortlandt Park, New York, NY, US",40.89041167,-73.89488833,,Lauxaniidae,Lauxaniid Flies,Insecta
89433097,2021-07-31,research,"Van Cortlandt Park, New York, NY, US",40.89045333,-73.89499667,White-footed Woods Mosquito,Psorophora ferox,White-footed Woods Mosquito,Insecta
89433168,2021-07-31,needs_id,"Van Cortlandt Park, New York, NY, US",40.89045333,-73.89499667,,Coenosia,Tiger Flies,Insecta
89433289,2021-07-31,research,"Van Cortlandt Park, New York, NY, US",40.89036167,-73.89498,Atomosia puella,Atomosia puella,Common Micropanther,Insecta
89433454,2021-07-31,research,"Van Cortlandt Park, New York, NY, US",40.89036167,-73.89498,Plains Floodwater Mosquito,Aedes trivittatus,Plains Floodwater Mosquito,Insecta
89433489,2021-07-31,needs_id,"Van Cortlandt Park, New York, NY, US",40.89036167,-73.89498,,Psorophora,,Insecta
89433515,2021-07-31,needs_id,"Van Cortlandt Park, New York, NY, US",40.89036167,-73.89498,Stegomyia,Stegomyia,,Insecta
89433793,2021-07-31,needs_id,"Van Cortlandt Park, New York, NY, US",40.89025833,-73.89495833,Aedes,Aedes,,Insecta
89523229,2021-08-01,research,"Van Cortlandt Park Golf Course, New York, NY, US",40.89711791,-73.88759008,Amblypsilopus scintillans,Amblypsilopus scintillans,,Insecta
89596240,2021-08-01,research,"Van Cortlandt Park, New York, NY, US",40.89114667,-73.89476167,Heteromeringia nitida,Heteromeringia nitida,,Insecta
89596274,2021-08-01,needs_id,"Van Cortlandt Park, New York, NY, US",40.89114667,-73.89476167,Dark-winged Fungus Gnats,Sciaridae,Dark-winged Fungus Gnats,Insecta
89596436,2021-08-01,needs_id,"Van Cortlandt Park, New York, NY, US",40.89104833,-73.89460833,Tiger Flies,Coenosia,Tiger Flies,Insecta
89596623,2021-08-01,needs_id,"Van Cortlandt Park, New York, NY, US",40.89111333,-73.89451667,Humpbacked Flies,Phoridae,Humpbacked Flies,Insecta
89596754,2021-08-01,needs_id,"Van Cortlandt Park, New York, NY, US",40.89111333,-73.89451667,Calyptrate Flies,Calyptratae,Calyptrate Flies,Insecta
89596900,2021-08-01,needs_id,"Van Cortlandt Park, New York, NY, US",40.89111333,-73.89451667,Aedes,Aedes,,Insecta
89597017,2021-08-01,needs_id,"Van Cortlandt Park, New York, NY, US",40.89111333,-73.89451667,Condylostylus,Condylostylus,,Insecta
89597143,2021-08-01,needs_id,"Van Cortlandt Park, New York, NY, US",40.891125,-73.894455,,Coenosia,Tiger Flies,Insecta
89597356,2021-08-01,research,"Van Cortlandt Park, New York, NY, US",40.88996167,-73.89530333,Asian Tiger Mosquito,Aedes albopictus,Asian Tiger Mosquito,Insecta
89597442,2021-08-01,research,"Van Cortlandt Park, New York, NY, US",40.88996167,-73.89530333,White-footed Woods Mosquito,Psorophora ferox,White-footed Woods Mosquito,Insecta
89597471,2021-08-01,research,"Van Cortlandt Park, New York, NY, US",40.88992,-73.895495,White-footed Woods Mosquito,Psorophora ferox,White-footed Woods Mosquito,Insecta
89597516,2021-08-01,research,"Van Cortlandt Park, New York, NY, US",40.88992,-73.895495,White-footed Woods Mosquito,Psorophora ferox,White-footed Woods Mosquito,Insecta
89597654,2021-08-01,research,"Van Cortlandt Park, New York, NY, US",40.88992,-73.895495,Plains Floodwater Mosquito,Aedes trivittatus,Plains Floodwater Mosquito,Insecta
89597835,2021-08-01,needs_id,"Van Cortlandt Park, New York, NY, US",40.89,-73.895395,Melanoconion,Melanoconion,,Insecta
89597858,2021-08-01,needs_id,"Van Cortlandt Park, New York, NY, US",40.89,-73.895395,Culex,Culex,,Insecta
89597881,2021-08-01,needs_id,"Van Cortlandt Park, New York, NY, US",40.88990333,-73.89527167,Aedes,Aedes,,Insecta
89598348,2021-08-01,needs_id,"Van Cortlandt Park, New York, NY, US",40.88990333,-73.89527167,Aedini,Aedini,,Insecta
89598755,2021-08-01,needs_id,"Van Cortlandt Park, New York, NY, US",40.88988833,-73.89524667,Sciapodinae,Sciapodinae,,Insecta
89598925,2021-08-01,needs_id,"Van Cortlandt Park, New York, NY, US",40.88988833,-73.89524667,Schizophoran Flies,Schizophora,Schizophoran Flies,Insecta
89598984,2021-08-01,needs_id,"Van Cortlandt Park, New York, NY, US",40.88993,-73.895355,Janthinosoma,Janthinosoma,,Insecta
89599022,2021-08-01,research,"Van Cortlandt Park, New York, NY, US",40.88993,-73.895355,White-footed Woods Mosquito,Psorophora ferox,White-footed Woods Mosquito,Insecta
89783363,2021-08-03,needs_id,"Van Cortlandt Park–242 St, New York, NY, US",40.889825,-73.89823833,Brachyceran Flies,Brachycera,Brachyceran Flies,Insecta
89829449,2021-08-02,needs_id,"Van Cortlandt Park Golf Course, New York, NY, US",40.88921167,-73.89208833,,Sepedon,Snail-killing Flies,Insecta
89832225,2021-08-02,research,"Van Cortlandt Park Golf Course, New York, NY, US",40.88920667,-73.892365,Asian Tiger Mosquito,Aedes albopictus,Asian Tiger Mosquito,Insecta
89929909,2021-08-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89428667,-73.88455333,Condylostylus comatus,Condylostylus comatus,,Insecta
89934573,2021-08-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89706333,-73.88088833,Calyptrate Flies,Calyptratae,Calyptrate Flies,Insecta
89937214,2021-08-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89437342,-73.88459899,Culicomorpha,Culicomorpha,Mosquitoes and Midges,Insecta
89937772,2021-08-04,research,"Van Cortlandt Park, New York, NY, US",40.89442125,-73.88460281,Asian Tiger Mosquito,Aedes albopictus,Asian Tiger Mosquito,Insecta
89980812,2021-08-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89107,-73.894495,Humpbacked Flies,Phoridae,Humpbacked Flies,Insecta
89981130,2021-08-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89106833,-73.89449333,Culicine Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta
89981193,2021-08-04,research,"Van Cortlandt Park, New York, NY, US",40.89107,-73.894495,Inland Floodwater Mosquito,Aedes vexans,Inland Floodwater Mosquito,Insecta
89981545,2021-08-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89097167,-73.89361333,Inland Floodwater Mosquito,Aedes vexans,Inland Floodwater Mosquito,Insecta
89981847,2021-08-04,research,"Van Cortlandt Park, New York, NY, US",40.890435,-73.89495833,White-footed Woods Mosquito,Psorophora ferox,White-footed Woods Mosquito,Insecta
89981889,2021-08-04,research,"Van Cortlandt Park, New York, NY, US",40.89097167,-73.893615,White-footed Woods Mosquito,Psorophora ferox,White-footed Woods Mosquito,Insecta
89981957,2021-08-04,research,"Van Cortlandt Park, New York, NY, US",40.890435,-73.89495833,White-footed Woods Mosquito,Psorophora ferox,White-footed Woods Mosquito,Insecta
89982071,2021-08-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89045333,-73.89481333,White-footed Woods Mosquito,Psorophora ferox,White-footed Woods Mosquito,Insecta
89982639,2021-08-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89045,-73.89488833,Culicine Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta
89982711,2021-08-04,needs_id,"Van Cortlandt Park, New York, NY, US",40.89045,-73.89488833,Culex,Culex,,Insecta
89982878,2021-08-04,research,"Van Cortlandt Park, New York, NY, US",40.889845,-73.895195,Plains Floodwater Mosquito,Aedes trivittatus,Plains Floodwater Mosquito,Insecta
90038571,2021-08-05,needs_id,"Van Cortlandt Park, New York, NY, US",40.89246333,-73.88971667,Condylostylus,Condylostylus caudatus,,Insecta
90206321,2021-08-06,needs_id,"Van Cortlandt Park, New York, NY, US",40.889355,-73.89319667,Calyptrate Flies,Calyptratae,Calyptrate Flies,Insecta
90206421,2021-08-06,needs_id,"Van Cortlandt Park, New York, NY, US",40.889355,-73.89319667,,Sepedon,Snail-killing Flies,Insecta
90322865,2021-08-07,needs_id,"Van Cortlandt Park, New York, NY, US",40.88723303,-73.89870352,,Culicinae,Culicine Mosquitoes,Insecta
90493460,2021-08-08,needs_id,"Van Cortlandt Park, New York, NY, US",40.89106167,-73.89455333,,Oestroidea,"Bot Flies, Blow Flies, and Allies",Insecta
90679279,2021-08-08,research,"Van Cortlandt Park, New York, NY, US",40.89126167,-73.894715,Asian Tiger Mosquito,Aedes albopictus,Asian Tiger Mosquito,Insecta
90680718,2021-08-09,needs_id,"Van Cortlandt Lake, New York, NY, US",40.88948833,-73.89196167,,Sepedon,Snail-killing Flies,Insecta
90680881,2021-08-09,needs_id,"Van Cortlandt Lake, New York, NY, US",40.88962167,-73.892075,Culicine Mosquitoes,Culicinae,Culicine Mosquitoes,Insecta
90681241,2021-08-09,research,"Van Cortlandt Park Golf Course, New York, NY, US",40.88936667,-73.89201333,Common European Greenbottle Fly,Lucilia sericata,Common European Greenbottle Fly,Insecta
90709389,2021-08-03,research,"Van Cortlandt Park, New York, NY, US",40.9029412,-73.89439816,Tiger Bee Fly,Xenox tigrinus,Tiger Bee Fly,Insecta
